,filename,chosen_mask,down_shape,thinning,smoothing
0,B07_tp00000.tif,m,0.5,10,25
1,B07_tp00001.tif,m,0.5,10,25
2,B07_tp00002.tif,m,0.5,10,25
3,B07_tp00003.tif,m,0.5,10,25
4,B07_tp00004.tif,m,0.5,10,25
5,B07_tp00005.tif,w,0.5,10,25
6,B07_tp00006.tif,w,0.5,10,25
7,B07_tp00007.tif,w,0.5,10,25
8,B07_tp00008.tif,w,0.5,10,25
9,B07_tp00009.tif,w,0.5,10,25
10,B07_tp00010.tif,w,0.5,10,25
11,B07_tp00011.tif,w,0.5,10,25
12,B07_tp00012.tif,w,0.5,10,25
13,B07_tp00013.tif,w,0.5,10,25
14,B07_tp00014.tif,w,0.5,10,25
15,B07_tp00015.tif,w,0.5,10,25
16,B07_tp00016.tif,w,0.5,10,25
17,B07_tp00017.tif,w,0.5,10,25
18,B07_tp00018.tif,w,0.5,10,25
19,B07_tp00019.tif,w,0.5,10,25
20,B07_tp00020.tif,m,0.5,10,25
21,B07_tp00021.tif,w,0.5,10,25
22,B07_tp00022.tif,w,0.5,10,25
23,B07_tp00023.tif,w,0.5,10,25
24,B07_tp00024.tif,w,0.5,10,25
25,B07_tp00025.tif,w,0.5,10,25
26,B07_tp00026.tif,w,0.5,10,25
27,B07_tp00027.tif,w,0.5,10,25
28,B07_tp00028.tif,w,0.5,10,25
29,B07_tp00029.tif,w,0.5,10,25
30,B07_tp00030.tif,w,0.5,10,25
31,B07_tp00031.tif,w,0.5,10,25
32,B07_tp00032.tif,w,0.5,10,25
33,B07_tp00033.tif,w,0.5,10,25
34,B07_tp00034.tif,w,0.5,10,25
35,B07_tp00035.tif,w,0.5,10,25
36,B07_tp00036.tif,w,0.5,10,25
37,B07_tp00037.tif,w,0.5,10,25
38,B07_tp00038.tif,w,0.5,10,25
39,B07_tp00039.tif,w,0.5,10,25
40,B07_tp00040.tif,w,0.5,10,25
41,B07_tp00041.tif,w,0.5,10,25
42,B07_tp00042.tif,w,0.5,10,25
43,B07_tp00043.tif,w,0.5,10,25
44,B07_tp00044.tif,w,0.5,10,25
45,B07_tp00045.tif,w,0.5,10,25
46,B07_tp00046.tif,w,0.5,10,25
47,B07_tp00047.tif,w,0.5,10,25
48,B07_tp00048.tif,w,0.5,10,25
49,B07_tp00049.tif,w,0.5,10,25
50,B07_tp00050.tif,w,0.5,10,25
51,B07_tp00051.tif,w,0.5,10,25
52,B07_tp00052.tif,w,0.5,10,25
53,B07_tp00053.tif,w,0.5,10,25
54,B07_tp00054.tif,w,0.5,10,25
55,B07_tp00055.tif,w,0.5,10,25
56,B07_tp00056.tif,w,0.5,10,25
57,B07_tp00057.tif,w,0.5,10,25
58,B07_tp00058.tif,w,0.5,10,25
59,B07_tp00059.tif,m,0.5,10,25
60,B07_tp00060.tif,w,0.5,10,25
61,B07_tp00061.tif,w,0.5,10,25
62,B07_tp00062.tif,w,0.5,10,25
63,B07_tp00063.tif,w,0.5,10,25
64,B07_tp00064.tif,w,0.5,10,25
65,B07_tp00065.tif,w,0.5,10,25
66,B07_tp00066.tif,w,0.5,10,25
67,B07_tp00067.tif,w,0.5,10,25
68,B07_tp00068.tif,w,0.5,10,25
69,B07_tp00069.tif,w,0.5,10,25
