,filename,chosen_mask,down_shape,thinning,smoothing
0,H09_tp00000.tif,w,0.5,10,25
1,H09_tp00001.tif,w,0.5,10,25
2,H09_tp00002.tif,w,0.5,10,25
3,H09_tp00003.tif,w,0.5,10,25
4,H09_tp00004.tif,w,0.5,10,25
5,H09_tp00005.tif,w,0.5,10,25
6,H09_tp00006.tif,w,0.5,10,25
7,H09_tp00007.tif,w,0.5,10,25
8,H09_tp00008.tif,w,0.5,10,25
9,H09_tp00009.tif,w,0.5,10,25
10,H09_tp00010.tif,w,0.5,10,25
11,H09_tp00011.tif,w,0.5,10,25
12,H09_tp00012.tif,w,0.5,10,25
13,H09_tp00013.tif,w,0.5,10,25
14,H09_tp00014.tif,w,0.5,10,25
15,H09_tp00015.tif,w,0.5,10,25
16,H09_tp00016.tif,w,0.5,10,25
17,H09_tp00017.tif,w,0.5,10,25
18,H09_tp00018.tif,w,0.5,10,25
19,H09_tp00019.tif,w,0.5,10,25
20,H09_tp00020.tif,w,0.5,10,25
21,H09_tp00021.tif,w,0.5,10,25
22,H09_tp00022.tif,w,0.5,10,25
23,H09_tp00023.tif,w,0.5,10,25
24,H09_tp00024.tif,w,0.5,10,25
25,H09_tp00025.tif,w,0.5,10,25
26,H09_tp00026.tif,w,0.5,10,25
27,H09_tp00027.tif,w,0.5,10,25
28,H09_tp00028.tif,w,0.5,10,25
29,H09_tp00029.tif,w,0.5,10,25
30,H09_tp00030.tif,w,0.5,10,25
31,H09_tp00031.tif,w,0.5,10,25
32,H09_tp00032.tif,w,0.5,10,25
33,H09_tp00033.tif,w,0.5,10,25
34,H09_tp00034.tif,w,0.5,10,25
35,H09_tp00035.tif,w,0.5,10,25
36,H09_tp00036.tif,w,0.5,10,25
37,H09_tp00037.tif,w,0.5,10,25
38,H09_tp00038.tif,w,0.5,10,25
39,H09_tp00039.tif,w,0.5,10,25
40,H09_tp00040.tif,w,0.5,10,25
41,H09_tp00041.tif,w,0.5,10,25
42,H09_tp00042.tif,w,0.5,10,25
43,H09_tp00043.tif,w,0.5,10,25
44,H09_tp00044.tif,w,0.5,10,25
45,H09_tp00045.tif,w,0.5,10,25
46,H09_tp00046.tif,w,0.5,10,25
47,H09_tp00047.tif,w,0.5,10,25
48,H09_tp00048.tif,w,0.5,10,25
49,H09_tp00049.tif,w,0.5,10,25
50,H09_tp00050.tif,w,0.5,10,25
51,H09_tp00051.tif,w,0.5,10,25
52,H09_tp00052.tif,w,0.5,10,25
53,H09_tp00053.tif,w,0.5,10,25
54,H09_tp00054.tif,w,0.5,10,25
55,H09_tp00055.tif,w,0.5,10,25
56,H09_tp00056.tif,w,0.5,10,25
57,H09_tp00057.tif,w,0.5,10,25
58,H09_tp00058.tif,w,0.5,10,25
59,H09_tp00059.tif,w,0.5,10,25
60,H09_tp00060.tif,w,0.5,10,25
61,H09_tp00061.tif,w,0.5,10,25
62,H09_tp00062.tif,w,0.5,10,25
63,H09_tp00063.tif,w,0.5,10,25
64,H09_tp00064.tif,w,0.5,10,25
65,H09_tp00065.tif,w,0.5,10,25
66,H09_tp00066.tif,w,0.5,10,25
67,H09_tp00067.tif,w,0.5,10,25
68,H09_tp00068.tif,w,0.5,10,25
69,H09_tp00069.tif,w,0.5,10,25
