,filename,chosen_mask,down_shape,thinning,smoothing
0,E09_tp00000.tif,w,0.5,10,25
1,E09_tp00001.tif,m,0.5,10,25
2,E09_tp00002.tif,m,0.5,10,25
3,E09_tp00003.tif,m,0.5,10,25
4,E09_tp00004.tif,m,0.5,10,25
5,E09_tp00005.tif,m,0.5,10,25
6,E09_tp00006.tif,m,0.5,10,25
7,E09_tp00007.tif,m,0.5,10,25
8,E09_tp00008.tif,m,0.5,10,25
9,E09_tp00009.tif,m,0.5,10,25
10,E09_tp00010.tif,m,0.5,10,25
11,E09_tp00011.tif,m,0.5,10,25
12,E09_tp00012.tif,m,0.5,10,25
13,E09_tp00013.tif,m,0.5,10,25
14,E09_tp00014.tif,m,0.5,10,25
15,E09_tp00015.tif,m,0.5,10,25
16,E09_tp00016.tif,w,0.5,10,25
17,E09_tp00017.tif,w,0.5,10,25
18,E09_tp00018.tif,m,0.5,10,25
19,E09_tp00019.tif,w,0.5,10,25
20,E09_tp00020.tif,w,0.5,10,25
21,E09_tp00021.tif,w,0.5,10,25
22,E09_tp00022.tif,w,0.5,10,25
23,E09_tp00023.tif,w,0.5,10,25
24,E09_tp00024.tif,w,0.5,10,25
25,E09_tp00025.tif,m,0.5,10,25
26,E09_tp00026.tif,w,0.5,10,25
27,E09_tp00027.tif,w,0.5,10,25
28,E09_tp00028.tif,w,0.5,10,25
29,E09_tp00029.tif,m,0.5,10,25
30,E09_tp00030.tif,w,0.5,10,25
31,E09_tp00031.tif,m,0.5,10,25
32,E09_tp00032.tif,w,0.5,10,25
33,E09_tp00033.tif,w,0.5,10,25
34,E09_tp00034.tif,w,0.5,10,25
35,E09_tp00035.tif,w,0.5,10,25
36,E09_tp00036.tif,m,0.5,10,25
37,E09_tp00037.tif,w,0.5,10,25
38,E09_tp00038.tif,w,0.5,10,25
39,E09_tp00039.tif,w,0.5,10,25
40,E09_tp00040.tif,m,0.5,10,25
41,E09_tp00041.tif,w,0.5,10,25
42,E09_tp00042.tif,w,0.5,10,25
43,E09_tp00043.tif,w,0.5,10,25
44,E09_tp00044.tif,m,0.5,10,25
45,E09_tp00045.tif,w,0.5,10,25
46,E09_tp00046.tif,m,0.5,10,25
47,E09_tp00047.tif,w,0.5,10,25
48,E09_tp00048.tif,w,0.5,10,25
49,E09_tp00049.tif,w,0.5,10,25
50,E09_tp00050.tif,w,0.5,10,25
51,E09_tp00051.tif,w,0.5,10,25
52,E09_tp00052.tif,w,0.5,10,25
53,E09_tp00053.tif,w,0.5,10,25
54,E09_tp00054.tif,w,0.5,10,25
55,E09_tp00055.tif,w,0.5,10,25
56,E09_tp00056.tif,w,0.5,10,25
57,E09_tp00057.tif,w,0.5,10,25
58,E09_tp00058.tif,w,0.5,10,25
59,E09_tp00059.tif,m,0.5,10,25
60,E09_tp00060.tif,w,0.5,10,25
61,E09_tp00061.tif,w,0.5,10,25
62,E09_tp00062.tif,w,0.5,10,25
63,E09_tp00063.tif,w,0.5,10,25
64,E09_tp00064.tif,w,0.5,10,25
65,E09_tp00065.tif,w,0.5,10,25
66,E09_tp00066.tif,w,0.5,10,25
67,E09_tp00067.tif,w,0.5,10,25
68,E09_tp00068.tif,w,0.5,10,25
69,E09_tp00069.tif,w,0.5,10,25
