,filename,chosen_mask,down_shape,thinning,smoothing
0,A07_tp00000.tif,w,0.5,10,25
1,A07_tp00001.tif,w,0.5,10,25
2,A07_tp00002.tif,w,0.5,10,25
3,A07_tp00003.tif,w,0.5,10,25
4,A07_tp00004.tif,w,0.5,10,25
5,A07_tp00005.tif,w,0.5,10,25
6,A07_tp00006.tif,w,0.5,10,25
7,A07_tp00007.tif,w,0.5,10,25
8,A07_tp00008.tif,w,0.5,10,25
9,A07_tp00009.tif,w,0.5,10,25
10,A07_tp00010.tif,w,0.5,10,25
11,A07_tp00011.tif,w,0.5,10,25
12,A07_tp00012.tif,w,0.5,10,25
13,A07_tp00013.tif,w,0.5,10,25
14,A07_tp00014.tif,w,0.5,10,25
15,A07_tp00015.tif,w,0.5,10,25
16,A07_tp00016.tif,w,0.5,10,25
17,A07_tp00017.tif,w,0.5,10,25
18,A07_tp00018.tif,w,0.5,10,25
19,A07_tp00019.tif,w,0.5,10,25
20,A07_tp00020.tif,w,0.5,10,25
21,A07_tp00021.tif,w,0.5,10,25
22,A07_tp00022.tif,w,0.5,10,25
23,A07_tp00023.tif,w,0.5,10,25
24,A07_tp00024.tif,w,0.5,10,25
25,A07_tp00025.tif,w,0.5,10,25
26,A07_tp00026.tif,w,0.5,10,25
27,A07_tp00027.tif,w,0.5,10,25
28,A07_tp00028.tif,w,0.5,10,25
29,A07_tp00029.tif,w,0.5,10,25
30,A07_tp00030.tif,w,0.5,10,25
31,A07_tp00031.tif,w,0.5,10,25
32,A07_tp00032.tif,w,0.5,10,25
33,A07_tp00033.tif,w,0.5,10,25
34,A07_tp00034.tif,w,0.5,10,25
35,A07_tp00035.tif,w,0.5,10,25
36,A07_tp00036.tif,w,0.5,10,25
37,A07_tp00037.tif,w,0.5,10,25
38,A07_tp00038.tif,w,0.5,10,25
39,A07_tp00039.tif,w,0.5,10,25
40,A07_tp00040.tif,w,0.5,10,25
41,A07_tp00041.tif,w,0.5,10,25
42,A07_tp00042.tif,w,0.5,10,25
43,A07_tp00043.tif,w,0.5,10,25
44,A07_tp00044.tif,w,0.5,10,25
45,A07_tp00045.tif,w,0.5,10,25
46,A07_tp00046.tif,w,0.5,10,25
47,A07_tp00047.tif,w,0.5,10,25
48,A07_tp00048.tif,w,0.5,10,25
49,A07_tp00049.tif,w,0.5,10,25
50,A07_tp00050.tif,w,0.5,10,25
51,A07_tp00051.tif,w,0.5,10,25
52,A07_tp00052.tif,w,0.5,10,25
53,A07_tp00053.tif,w,0.5,10,25
54,A07_tp00054.tif,w,0.5,10,25
55,A07_tp00055.tif,w,0.5,10,25
56,A07_tp00056.tif,w,0.5,10,25
57,A07_tp00057.tif,w,0.5,10,25
58,A07_tp00058.tif,w,0.5,10,25
59,A07_tp00059.tif,w,0.5,10,25
60,A07_tp00060.tif,w,0.5,10,25
61,A07_tp00061.tif,w,0.5,10,25
62,A07_tp00062.tif,w,0.5,10,25
63,A07_tp00063.tif,w,0.5,10,25
64,A07_tp00064.tif,w,0.5,10,25
65,A07_tp00065.tif,w,0.5,10,25
66,A07_tp00066.tif,w,0.5,10,25
67,A07_tp00067.tif,w,0.5,10,25
68,A07_tp00068.tif,w,0.5,10,25
69,A07_tp00069.tif,w,0.5,10,25
