,filename,chosen_mask,down_shape,thinning,smoothing
0,D09_tp00000.tif,m,0.5,10,25
1,D09_tp00001.tif,m,0.5,10,25
2,D09_tp00002.tif,m,0.5,10,25
3,D09_tp00003.tif,m,0.5,10,25
4,D09_tp00004.tif,m,0.5,10,25
5,D09_tp00005.tif,m,0.5,10,25
6,D09_tp00006.tif,w,0.5,10,25
7,D09_tp00007.tif,w,0.5,10,25
8,D09_tp00008.tif,m,0.5,10,25
9,D09_tp00009.tif,m,0.5,10,25
10,D09_tp00010.tif,m,0.5,10,25
11,D09_tp00011.tif,m,0.5,10,25
12,D09_tp00012.tif,m,0.5,10,25
13,D09_tp00013.tif,m,0.5,10,25
14,D09_tp00014.tif,m,0.5,10,25
15,D09_tp00015.tif,m,0.5,10,25
16,D09_tp00016.tif,m,0.5,10,25
17,D09_tp00017.tif,m,0.5,10,25
18,D09_tp00018.tif,m,0.5,10,25
19,D09_tp00019.tif,m,0.5,10,25
20,D09_tp00020.tif,m,0.5,10,25
21,D09_tp00021.tif,m,0.5,10,25
22,D09_tp00022.tif,m,0.5,10,25
23,D09_tp00023.tif,m,0.5,10,25
24,D09_tp00024.tif,m,0.5,10,25
25,D09_tp00025.tif,m,0.5,10,25
26,D09_tp00026.tif,m,0.5,10,25
27,D09_tp00027.tif,m,0.5,10,25
28,D09_tp00028.tif,m,0.5,10,25
29,D09_tp00029.tif,m,0.5,10,25
30,D09_tp00030.tif,m,0.5,10,25
31,D09_tp00031.tif,m,0.5,10,25
32,D09_tp00032.tif,m,0.5,10,25
33,D09_tp00033.tif,m,0.5,10,25
34,D09_tp00034.tif,m,0.5,10,25
35,D09_tp00035.tif,m,0.5,10,25
36,D09_tp00036.tif,m,0.5,10,25
37,D09_tp00037.tif,m,0.5,10,25
38,D09_tp00038.tif,m,0.5,10,25
39,D09_tp00039.tif,m,0.5,10,25
40,D09_tp00040.tif,m,0.5,10,25
41,D09_tp00041.tif,m,0.5,10,25
42,D09_tp00042.tif,m,0.5,10,25
43,D09_tp00043.tif,m,0.5,10,25
44,D09_tp00044.tif,m,0.5,10,25
45,D09_tp00045.tif,m,0.5,10,25
46,D09_tp00046.tif,m,0.5,10,25
47,D09_tp00047.tif,m,0.5,10,25
48,D09_tp00048.tif,m,0.5,10,25
49,D09_tp00049.tif,w,0.5,10,25
50,D09_tp00050.tif,m,0.5,10,25
51,D09_tp00051.tif,m,0.5,10,25
52,D09_tp00052.tif,m,0.5,10,25
53,D09_tp00053.tif,m,0.5,10,25
54,D09_tp00054.tif,w,0.5,10,25
55,D09_tp00055.tif,m,0.5,10,25
56,D09_tp00056.tif,m,0.5,10,25
57,D09_tp00057.tif,m,0.5,10,25
58,D09_tp00058.tif,m,0.5,10,25
59,D09_tp00059.tif,m,0.5,10,25
60,D09_tp00060.tif,m,0.5,10,25
61,D09_tp00061.tif,m,0.5,10,25
62,D09_tp00062.tif,m,0.5,10,25
63,D09_tp00063.tif,m,0.5,10,25
64,D09_tp00064.tif,m,0.5,10,25
65,D09_tp00065.tif,m,0.5,10,25
66,D09_tp00066.tif,m,0.5,10,25
67,D09_tp00067.tif,m,0.5,10,25
68,D09_tp00068.tif,m,0.5,10,25
69,D09_tp00069.tif,m,0.5,10,25
