,filename,chosen_mask,down_shape,thinning,smoothing
0,D07_tp00000.tif,m,0.5,10,25
1,D07_tp00001.tif,m,0.5,10,25
2,D07_tp00002.tif,w,0.5,10,25
3,D07_tp00003.tif,w,0.5,10,25
4,D07_tp00004.tif,w,0.5,10,25
5,D07_tp00005.tif,w,0.5,10,25
6,D07_tp00006.tif,m,0.5,10,25
7,D07_tp00007.tif,w,0.5,10,25
8,D07_tp00008.tif,w,0.5,10,25
9,D07_tp00009.tif,w,0.5,10,25
10,D07_tp00010.tif,w,0.5,10,25
11,D07_tp00011.tif,w,0.5,10,25
12,D07_tp00012.tif,w,0.5,10,25
13,D07_tp00013.tif,w,0.5,10,25
14,D07_tp00014.tif,w,0.5,10,25
15,D07_tp00015.tif,w,0.5,10,25
16,D07_tp00016.tif,w,0.5,10,25
17,D07_tp00017.tif,w,0.5,10,25
18,D07_tp00018.tif,w,0.5,10,25
19,D07_tp00019.tif,w,0.5,10,25
20,D07_tp00020.tif,w,0.5,10,25
21,D07_tp00021.tif,w,0.5,10,25
22,D07_tp00022.tif,w,0.5,10,25
23,D07_tp00023.tif,w,0.5,10,25
24,D07_tp00024.tif,m,0.5,10,25
25,D07_tp00025.tif,m,0.5,10,25
26,D07_tp00026.tif,m,0.5,10,25
27,D07_tp00027.tif,m,0.5,10,25
28,D07_tp00028.tif,m,0.5,10,25
29,D07_tp00029.tif,m,0.5,10,25
30,D07_tp00030.tif,m,0.5,10,25
31,D07_tp00031.tif,m,0.5,10,25
32,D07_tp00032.tif,m,0.5,10,25
33,D07_tp00033.tif,m,0.5,10,25
34,D07_tp00034.tif,m,0.5,10,25
35,D07_tp00035.tif,m,0.5,10,25
36,D07_tp00036.tif,m,0.5,10,25
37,D07_tp00037.tif,m,0.5,10,25
38,D07_tp00038.tif,m,0.5,10,25
39,D07_tp00039.tif,m,0.5,10,25
40,D07_tp00040.tif,m,0.5,10,25
41,D07_tp00041.tif,m,0.5,10,25
42,D07_tp00042.tif,m,0.5,10,25
43,D07_tp00043.tif,m,0.5,10,25
44,D07_tp00044.tif,m,0.5,10,25
45,D07_tp00045.tif,m,0.5,10,25
46,D07_tp00046.tif,m,0.5,10,25
47,D07_tp00047.tif,m,0.5,10,25
48,D07_tp00048.tif,m,0.5,10,25
49,D07_tp00049.tif,m,0.5,10,25
50,D07_tp00050.tif,m,0.5,10,25
51,D07_tp00051.tif,m,0.5,10,25
52,D07_tp00052.tif,m,0.5,10,25
53,D07_tp00053.tif,m,0.5,10,25
54,D07_tp00054.tif,m,0.5,10,25
55,D07_tp00055.tif,m,0.5,10,25
56,D07_tp00056.tif,m,0.5,10,25
57,D07_tp00057.tif,m,0.5,10,25
58,D07_tp00058.tif,m,0.5,10,25
59,D07_tp00059.tif,m,0.5,10,25
60,D07_tp00060.tif,m,0.5,10,25
61,D07_tp00061.tif,m,0.5,10,25
62,D07_tp00062.tif,m,0.5,10,25
63,D07_tp00063.tif,m,0.5,10,25
64,D07_tp00064.tif,m,0.5,10,25
65,D07_tp00065.tif,m,0.5,10,25
66,D07_tp00066.tif,m,0.5,10,25
67,D07_tp00067.tif,m,0.5,10,25
68,D07_tp00068.tif,m,0.5,10,25
69,D07_tp00069.tif,m,0.5,10,25
