,filename,chosen_mask,down_shape,thinning,smoothing
0,G07_tp00000.tif,m,0.5,10,25
1,G07_tp00001.tif,w,0.5,10,25
2,G07_tp00002.tif,m,0.5,10,25
3,G07_tp00003.tif,w,0.5,10,25
4,G07_tp00004.tif,w,0.5,10,25
5,G07_tp00005.tif,w,0.5,10,25
6,G07_tp00006.tif,w,0.5,10,25
7,G07_tp00007.tif,w,0.5,10,25
8,G07_tp00008.tif,w,0.5,10,25
9,G07_tp00009.tif,w,0.5,10,25
10,G07_tp00010.tif,w,0.5,10,25
11,G07_tp00011.tif,w,0.5,10,25
12,G07_tp00012.tif,w,0.5,10,25
13,G07_tp00013.tif,w,0.5,10,25
14,G07_tp00014.tif,w,0.5,10,25
15,G07_tp00015.tif,w,0.5,10,25
16,G07_tp00016.tif,w,0.5,10,25
17,G07_tp00017.tif,w,0.5,10,25
18,G07_tp00018.tif,w,0.5,10,25
19,G07_tp00019.tif,w,0.5,10,25
20,G07_tp00020.tif,w,0.5,10,25
21,G07_tp00021.tif,w,0.5,10,25
22,G07_tp00022.tif,w,0.5,10,25
23,G07_tp00023.tif,m,0.5,10,25
24,G07_tp00024.tif,w,0.5,10,25
25,G07_tp00025.tif,w,0.5,10,25
26,G07_tp00026.tif,m,0.5,10,25
27,G07_tp00027.tif,w,0.5,10,25
28,G07_tp00028.tif,m,0.5,10,25
29,G07_tp00029.tif,w,0.5,10,25
30,G07_tp00030.tif,w,0.5,10,25
31,G07_tp00031.tif,w,0.5,10,25
32,G07_tp00032.tif,w,0.5,10,25
33,G07_tp00033.tif,w,0.5,10,25
34,G07_tp00034.tif,w,0.5,10,25
35,G07_tp00035.tif,w,0.5,10,25
36,G07_tp00036.tif,w,0.5,10,25
37,G07_tp00037.tif,w,0.5,10,25
38,G07_tp00038.tif,w,0.5,10,25
39,G07_tp00039.tif,w,0.5,10,25
40,G07_tp00040.tif,w,0.5,10,25
41,G07_tp00041.tif,m,0.5,10,25
42,G07_tp00042.tif,m,0.5,10,25
43,G07_tp00043.tif,m,0.5,10,25
44,G07_tp00044.tif,w,0.5,10,25
45,G07_tp00045.tif,w,0.5,10,25
46,G07_tp00046.tif,w,0.5,10,25
47,G07_tp00047.tif,w,0.5,10,25
48,G07_tp00048.tif,m,0.5,10,25
49,G07_tp00049.tif,w,0.5,10,25
50,G07_tp00050.tif,m,0.5,10,25
51,G07_tp00051.tif,m,0.5,10,25
52,G07_tp00052.tif,w,0.5,10,25
53,G07_tp00053.tif,w,0.5,10,25
54,G07_tp00054.tif,w,0.5,10,25
55,G07_tp00055.tif,w,0.5,10,25
56,G07_tp00056.tif,w,0.5,10,25
57,G07_tp00057.tif,w,0.5,10,25
58,G07_tp00058.tif,w,0.5,10,25
59,G07_tp00059.tif,w,0.5,10,25
60,G07_tp00060.tif,w,0.5,10,25
61,G07_tp00061.tif,w,0.5,10,25
62,G07_tp00062.tif,w,0.5,10,25
63,G07_tp00063.tif,w,0.5,10,25
64,G07_tp00064.tif,w,0.5,10,25
65,G07_tp00065.tif,w,0.5,10,25
66,G07_tp00066.tif,w,0.5,10,25
67,G07_tp00067.tif,w,0.5,10,25
68,G07_tp00068.tif,w,0.5,10,25
69,G07_tp00069.tif,w,0.5,10,25
