,p,q,K,T24(h),T48(h)
0,0.14251729132621588,0.0712777765076671,0.16914664381478187,5.118182462341234,29.118182462341235
1,0.007962260126397053,0.003362466292436648,0.015763562456289758,0.44934115664282076,1.039192702411644
