,p,q,K,T24(h),T48(h)
0,8.792151804601026e-05,0.08792151804598947,0.40200095534152025,1.360525054097306,25.360525054097305
1,1.7541697095396144e-06,0.0017541697095391992,0.026159578132317503,0.030133911126210295,0.4778878407095807
