,Condition,GFP fraction,GFP fluo,GFP fluo SD,Num samples
0,48h control,0.0,103.34344866040668,29.11127529516667,15
1,48h control,1.0,84.7765637389125,34.16062280984109,8
2,48h control,0.5,163.725909156775,42.41246173318647,8
3,48h control,0.8,136.378264095925,25.650230770032838,8
4,48h control,0.2,186.57775012235714,51.417765502600915,7

