,Condition,GFP fraction,GFP fluo,GFP fluo SD,Num samples
0,24h control,0.0,13.943639867026668,3.4513701257726583,15
1,24h control,1.0,204.888279545325,44.369858118846274,8
2,24h control,0.5,120.49647358046252,26.11448041872318,8
3,24h control,0.8,202.4977455554125,41.66259674764934,8
4,24h control,0.2,62.89242208525714,19.46722059960177,7

