,Condition,GFP fraction,GFP fluo,GFP fluo SD,Num samples
0,72h control,0.0,24.806387685133338,17.996327025783952,15
1,72h control,1.0,-6.932910900724991,2.0865551629590477,4
2,72h control,0.5,19.885649422575,12.397374682266674,8
3,72h control,0.8,-3.254879821299994,3.1052691835278377,3
4,72h control,0.2,17.900571281471432,11.069390388679679,7
