,Condition,GFP fraction,GFP fluo,GFP fluo SD,Num samples
0,24h control,1.0,233.64658513486447,38.54129233021413,8
1,24h control,0.8,229.62176774866342,42.16410483567826,7
2,24h control,0.5,176.88141297018794,53.7858034181304,7
3,24h control,0.2,117.51458711969624,36.03270005282244,7
4,24h control,0.0,30.123961664073256,10.216096409519873,15
