,p,q,K,T24(h),T48(h)
0,7.23225013267911e-05,0.07232250132679104,1.6979297144578038,1.5973304411296612,25.59733044112966
1,1.1237579486289904e-06,0.0011237579486289893,0.19567416743095636,0.05849329571403684,0.36829960297689335
