,Condition,GFP fraction,GFP fluo,GFP fluo SD,Num samples
0,24h control,0.0,19.153411680733335,6.630445735937503,15
1,24h control,1.0,255.61358887005,60.63356265802963,4
2,24h control,0.5,179.51559487778752,17.33163500301662,8
3,24h control,0.8,258.8740851965334,59.64050158706338,3
4,24h control,0.2,102.30353571504286,16.32601738829352,7
