,filename,chosen_mask,down_shape,thinning,smoothing
0,B08_tp00000.tif,w,0.5,10,25
1,B08_tp00001.tif,w,0.5,10,25
2,B08_tp00002.tif,w,0.5,10,25
3,B08_tp00003.tif,w,0.5,10,25
4,B08_tp00004.tif,w,0.5,10,25
5,B08_tp00005.tif,w,0.5,10,25
6,B08_tp00006.tif,w,0.5,10,25
7,B08_tp00007.tif,w,0.5,10,25
8,B08_tp00008.tif,w,0.5,10,25
9,B08_tp00009.tif,w,0.5,10,25
10,B08_tp00010.tif,w,0.5,10,25
11,B08_tp00011.tif,w,0.5,10,25
12,B08_tp00012.tif,w,0.5,10,25
13,B08_tp00013.tif,w,0.5,10,25
14,B08_tp00014.tif,w,0.5,10,25
15,B08_tp00015.tif,w,0.5,10,25
16,B08_tp00016.tif,w,0.5,10,25
17,B08_tp00017.tif,w,0.5,10,25
18,B08_tp00018.tif,w,0.5,10,25
19,B08_tp00019.tif,w,0.5,10,25
20,B08_tp00020.tif,w,0.5,10,25
21,B08_tp00021.tif,w,0.5,10,25
22,B08_tp00022.tif,w,0.5,10,25
23,B08_tp00023.tif,w,0.5,10,25
24,B08_tp00024.tif,w,0.5,10,25
25,B08_tp00025.tif,w,0.5,10,25
26,B08_tp00026.tif,w,0.5,10,25
27,B08_tp00027.tif,w,0.5,10,25
28,B08_tp00028.tif,w,0.5,10,25
29,B08_tp00029.tif,w,0.5,10,25
30,B08_tp00030.tif,w,0.5,10,25
31,B08_tp00031.tif,w,0.5,10,25
32,B08_tp00032.tif,w,0.5,10,25
33,B08_tp00033.tif,w,0.5,10,25
34,B08_tp00034.tif,w,0.5,10,25
35,B08_tp00035.tif,w,0.5,10,25
36,B08_tp00036.tif,w,0.5,10,25
37,B08_tp00037.tif,w,0.5,10,25
38,B08_tp00038.tif,w,0.5,10,25
39,B08_tp00039.tif,w,0.5,10,25
40,B08_tp00040.tif,w,0.5,10,25
41,B08_tp00041.tif,w,0.5,10,25
42,B08_tp00042.tif,w,0.5,10,25
43,B08_tp00043.tif,w,0.5,10,25
44,B08_tp00044.tif,w,0.5,10,25
45,B08_tp00045.tif,w,0.5,10,25
46,B08_tp00046.tif,w,0.5,10,25
47,B08_tp00047.tif,w,0.5,10,25
48,B08_tp00048.tif,w,0.5,10,25
49,B08_tp00049.tif,w,0.5,10,25
50,B08_tp00050.tif,w,0.5,10,25
51,B08_tp00051.tif,w,0.5,10,25
52,B08_tp00052.tif,w,0.5,10,25
53,B08_tp00053.tif,w,0.5,10,25
54,B08_tp00054.tif,w,0.5,10,25
55,B08_tp00055.tif,w,0.5,10,25
56,B08_tp00056.tif,w,0.5,10,25
57,B08_tp00057.tif,w,0.5,10,25
58,B08_tp00058.tif,w,0.5,10,25
59,B08_tp00059.tif,w,0.5,10,25
60,B08_tp00060.tif,w,0.5,10,25
61,B08_tp00061.tif,w,0.5,10,25
62,B08_tp00062.tif,w,0.5,10,25
63,B08_tp00063.tif,w,0.5,10,25
64,B08_tp00064.tif,w,0.5,10,25
65,B08_tp00065.tif,w,0.5,10,25
66,B08_tp00066.tif,w,0.5,10,25
67,B08_tp00067.tif,w,0.5,10,25
68,B08_tp00068.tif,w,0.5,10,25
69,B08_tp00069.tif,w,0.5,10,25
