,filename,chosen_mask,down_shape,thinning,smoothing
0,E07_tp00000.tif,w,0.5,10,25
1,E07_tp00001.tif,w,0.5,10,25
2,E07_tp00002.tif,w,0.5,10,25
3,E07_tp00003.tif,w,0.5,10,25
4,E07_tp00004.tif,w,0.5,10,25
5,E07_tp00005.tif,m,0.5,10,25
6,E07_tp00006.tif,w,0.5,10,25
7,E07_tp00007.tif,m,0.5,10,25
8,E07_tp00008.tif,w,0.5,10,25
9,E07_tp00009.tif,w,0.5,10,25
10,E07_tp00010.tif,w,0.5,10,25
11,E07_tp00011.tif,w,0.5,10,25
12,E07_tp00012.tif,w,0.5,10,25
13,E07_tp00013.tif,w,0.5,10,25
14,E07_tp00014.tif,w,0.5,10,25
15,E07_tp00015.tif,w,0.5,10,25
16,E07_tp00016.tif,w,0.5,10,25
17,E07_tp00017.tif,w,0.5,10,25
18,E07_tp00018.tif,w,0.5,10,25
19,E07_tp00019.tif,w,0.5,10,25
20,E07_tp00020.tif,w,0.5,10,25
21,E07_tp00021.tif,w,0.5,10,25
22,E07_tp00022.tif,w,0.5,10,25
23,E07_tp00023.tif,w,0.5,10,25
24,E07_tp00024.tif,w,0.5,10,25
25,E07_tp00025.tif,w,0.5,10,25
26,E07_tp00026.tif,w,0.5,10,25
27,E07_tp00027.tif,w,0.5,10,25
28,E07_tp00028.tif,w,0.5,10,25
29,E07_tp00029.tif,w,0.5,10,25
30,E07_tp00030.tif,w,0.5,10,25
31,E07_tp00031.tif,w,0.5,10,25
32,E07_tp00032.tif,w,0.5,10,25
33,E07_tp00033.tif,w,0.5,10,25
34,E07_tp00034.tif,w,0.5,10,25
35,E07_tp00035.tif,w,0.5,10,25
36,E07_tp00036.tif,w,0.5,10,25
37,E07_tp00037.tif,w,0.5,10,25
38,E07_tp00038.tif,w,0.5,10,25
39,E07_tp00039.tif,w,0.5,10,25
40,E07_tp00040.tif,w,0.5,10,25
41,E07_tp00041.tif,w,0.5,10,25
42,E07_tp00042.tif,w,0.5,10,25
43,E07_tp00043.tif,w,0.5,10,25
44,E07_tp00044.tif,w,0.5,10,25
45,E07_tp00045.tif,w,0.5,10,25
46,E07_tp00046.tif,w,0.5,10,25
47,E07_tp00047.tif,w,0.5,10,25
48,E07_tp00048.tif,w,0.5,10,25
49,E07_tp00049.tif,w,0.5,10,25
50,E07_tp00050.tif,w,0.5,10,25
51,E07_tp00051.tif,w,0.5,10,25
52,E07_tp00052.tif,w,0.5,10,25
53,E07_tp00053.tif,w,0.5,10,25
54,E07_tp00054.tif,w,0.5,10,25
55,E07_tp00055.tif,w,0.5,10,25
56,E07_tp00056.tif,w,0.5,10,25
57,E07_tp00057.tif,w,0.5,10,25
58,E07_tp00058.tif,w,0.5,10,25
59,E07_tp00059.tif,w,0.5,10,25
60,E07_tp00060.tif,w,0.5,10,25
61,E07_tp00061.tif,w,0.5,10,25
62,E07_tp00062.tif,w,0.5,10,25
63,E07_tp00063.tif,w,0.5,10,25
64,E07_tp00064.tif,w,0.5,10,25
65,E07_tp00065.tif,w,0.5,10,25
66,E07_tp00066.tif,w,0.5,10,25
67,E07_tp00067.tif,w,0.5,10,25
68,E07_tp00068.tif,m,0.5,10,25
69,E07_tp00069.tif,m,0.5,10,25
