,Time (h),Sin2theta_mean,Sin2theta_std
0,0.0,2.3345402441563215e-16,4.930380657631324e-32
1,0.1695402298850575,0.09331872411743593,0.12271449602250308
2,0.339080459770115,0.12077240862670068,0.10107913312631629
3,0.5086206896551725,0.15960303789119068,0.1134119680978021
4,0.67816091954023,0.1957770622634749,0.15541069544140956
5,0.8477011494252874,0.2817696757919259,0.14678867676866164
6,1.017241379310345,0.32288840259358464,0.1503968545727524
7,1.1867816091954024,0.31392646773297367,0.18659497316526236
8,1.35632183908046,0.38250756408004444,0.13723399887756665
9,1.5258620689655173,0.3755714355289213,0.13044259710289208
10,1.6954022988505748,0.40017580357578575,0.14300067231241184
11,1.8649425287356323,0.38452238742073575,0.12397124711276947
12,2.03448275862069,0.34772509033244065,0.1640380743499925
13,2.204022988505747,0.4872587604364695,0.21706490011201693
14,2.373563218390805,0.438352557921533,0.1001759072541569
15,2.543103448275862,0.47314962749326256,0.10838769061283329
16,2.71264367816092,0.46610468966565577,0.15287447264925552
17,2.8821839080459775,0.5164667913744035,0.11063365051707248
18,3.0517241379310347,0.5581724282004488,0.08219797777144038
19,3.2212643678160924,0.5075433575060523,0.14158894577319214
20,3.3908045977011496,0.5423550522979246,0.09128330978919053
21,3.5603448275862073,0.5602643320339417,0.10943874853931693
22,3.7298850574712645,0.568497528678881,0.08248210609005711
23,3.899425287356322,0.5762608054130991,0.07405738119094286
24,4.06896551724138,0.5325269559095772,0.11648882047915919
25,4.238505747126437,0.555815642963197,0.13249890975956977
26,4.408045977011494,0.5712912242615692,0.13089504612283226
27,4.5775862068965525,0.6017876161976304,0.09411771918808001
28,4.74712643678161,0.6267106806710168,0.10581138316283527
29,4.916666666666667,0.6301336963859562,0.103500157652727
30,5.086206896551724,0.6465133926659302,0.09264141827809333
31,5.255747126436782,0.6085820589376734,0.09715530249694272
32,5.42528735632184,0.6356227786937965,0.09626288181165912
33,5.594827586206897,0.6145794215584625,0.08580038520258258
34,5.764367816091955,0.6580640395617166,0.0915348801579766
35,5.933908045977012,0.6866973665746783,0.07668249682489447
36,6.103448275862069,0.6383805347333449,0.1115021287990384
37,6.272988505747127,0.6581856224742917,0.08093381337395428
38,6.442528735632185,0.6635326962165489,0.10654715228158634
39,6.612068965517242,0.6731792263528041,0.09593807638773037
40,6.781609195402299,0.666271577504366,0.10864781079372683
41,6.951149425287357,0.6604956593459392,0.09817503159671546
42,7.120689655172415,0.6921633040062298,0.10669470034977346
43,7.290229885057472,0.6750969242274741,0.10436928937602101
44,7.459770114942529,0.6813771085657886,0.11641854860056366
45,7.629310344827587,0.6947764917064934,0.10685965778555656
46,7.798850574712644,0.677922341792729,0.13589987266102968
47,7.968390804597702,0.7134059517727152,0.1300983373741165
48,8.13793103448276,0.7221997775560778,0.14007695226734088
49,8.307471264367816,0.715225000843579,0.13745215970000335
50,8.477011494252874,0.7291430963406698,0.14027690477088825
51,8.646551724137932,0.7211227605348927,0.12150368161842333
52,8.816091954022989,0.7182653570821862,0.1449464685846165
53,8.985632183908047,0.6912618420780018,0.11306287338615915
54,9.155172413793105,0.6808759713606002,0.15544425727099997
55,9.324712643678161,0.710990464275516,0.13297286375433706
56,9.49425287356322,0.6781829250080179,0.1358667640173583
57,9.663793103448278,0.7095272789083341,0.11709686437007616
58,9.833333333333334,0.697324720563726,0.15784764750146607
